item_id,entity_id,entity_name,score
236,15340,Vito the mooch sandwich,4.577321
236,14216,cocktails,3.5560405
236,14443,small plates,3.410635
236,14385,wine,3.0285401
236,14219,unique dishes,2.2744195
236,15339,cozy atmospheres,2.224261
236,15338,diverse wine selection,0.96720326
236,14113,restaurant,-1.1692659
519,16497,comfort food lovers,3.7219353
519,16494,lunch outings,2.749994
519,16496,flavor enthusiasts,2.6643846
519,14297,soups,2.4296227
519,14719,sandwiches,1.268331
519,14669,well-prepared dishes,1.0146773
519,16184,friendly environment,0.75549567
519,14802,comfort food,0.1379859
519,16495,brunch outings,0.11246869
519,14519,great service,-0.37128168
519,15873,cozy environment,-0.37898302
519,14113,restaurant,-1.1692659
1396,14921,St. Louis,5.678349
1396,19470,outdoor seating options,4.292754
1396,15451,vibrant nightlife scene,4.1129575
1396,19471,rooftop patios,3.8574247
1396,19472,bottomless mimosa brunches,3.6692567
1396,14102,delicious food,3.5717885
1396,14216,cocktails,3.5560405
1396,19477,People who enjoy rooftop patios,2.8005307
1396,19474,Fans of trendy atmospheres,2.7731926
1396,19475,Fans of outdoor seating,2.609539
1396,19476,People who enjoy vibrant nightlife,2.2616403
1396,15838,trendy,2.233755
1396,19478,People who enjoy bottomless mimosa brunches,1.9980721
1396,14213,creative cocktails,1.5736035
1396,19473,Fans of delicious food,1.5672404
1396,15786,Fans of creative cocktails,-0.018897364
1744,14921,St. Louis,5.678349
1744,19057,inviting ambiance,2.657371
1744,19790,coffee drinks,2.637397
1744,14605,gelato,2.5544088
1744,20473,Fans of authentic Italian pastries,2.510375
1744,15697,Gelato lovers,2.2953176
1744,20472,Italian desserts,2.1562247
1744,20471,Italian pastries,1.8125259
1744,20474,diverse cannoli flavors,1.6454288
1744,15361,cannoli,1.6179202
1744,20475,traditional Italian cookies,1.5033497
1744,14214,cozy,1.4929996
1744,14181,pastries,1.1653275
1744,14229,friendly service,0.6236063
1744,14127,coffee,0.27338588
1744,14705,coffee enthusiasts,-0.78884095
1744,14797,desserts,-1.0441557
1744,14660,cookies,-1.1509788
1965,21031,breakfast sushi,3.8894217
1965,20237,avocado toast,3.6182883
1965,21030,shorter waits on weekdays,3.4453044
1965,20815,nice staff,2.5774603
1965,14356,long wait times,1.8567021
1965,14127,coffee,0.27338588
1965,17450,bustling environment,0.156515
1965,14271,great food,-0.2945981
1965,14226,breakfast,-2.9220695
2937,20601,diverse food menu,5.73373
2937,14392,Saint Louis,5.5726604
2937,14502,welcoming environment,4.474169
2937,23450,Coffee shop,4.000014
2937,23448,Parents with young children,2.3125606
2937,23449,individuals seeking cozy environment,2.134615
2937,15310,variety of drink options,1.1536416
2937,15446,drink options,1.0488778
2937,14432,beverages,0.7383456
2937,14127,coffee,0.27338588
2937,14110,cozy ambiance,0.17356369
2937,14705,coffee enthusiasts,-0.78884095
2960,14392,Saint Louis,5.5726604
2960,23498,intimate dining atmospheres,3.5346224
2960,23499,"high-quality, beautifully presented dishes",3.3874123
2960,23497,elegant and diverse menus,2.662459
3083,14392,Saint Louis,5.5726604
3083,23772,non-smoking environment,4.509407
3083,23771,smoke-filled environment,3.4034414
3083,23773,People who enjoy hot wings,2.5770915
3083,23775,Patrons who prefer non-smoking environments,2.571849
3083,23768,sports bars,2.3272035
3083,23770,hot wings,2.3225825
3083,23774,Patrons sensitive to smoke,2.074298
3083,23769,above-average food,1.3246834
3083,15828,fans of sports bars,-1.1956288
3159,23982,minor seating inconveniences,4.5481257
3159,23981,basement setting,4.2917204
3159,15301,hip,2.2346067
3159,22885,valet parking,2.2156143
3159,16248,classy,1.7540815
3159,16504,unique dining experiences,0.43087724
3159,15890,dairy-free options,-0.5717351
3159,14113,restaurant,-1.1692659
3307,14392,Saint Louis,5.5726604
3307,24299,warm and homely,4.4889402
3307,24298,creative and delicious,3.431724
3307,14576,quality ingredients,0.3579696
3307,14402,Italian,-0.57984596
3307,18777,noisy environment,-1.0580599
3480,17632,healthy,4.769515
3480,22314,wide selection of food items,3.9605308
3480,24735,grocery shopping,3.5012848
3480,14259,friendly staff,1.7996057
3480,14359,organic food,1.4436479
3480,17061,Brentwood,1.2613472
3480,18787,convenient,1.042218
3480,16061,grocery store,0.23034626
3480,14120,affordable,-0.3445791
3480,17113,unique food items,-1.5009084
3606,16903,romantic atmosphere,2.7544065
3606,25011,"dim, romantic atmosphere",2.6451364
3606,25012,excellent margaritas,2.515954
3606,14479,quality food,2.2345626
3606,15413,kids,2.1346302
3606,14208,good service,0.6619734
3606,14949,margaritas,-0.14020172
3606,14616,special occasions,-1.094785
3606,17290,date nights,-1.4381751
3606,14115,Mexican,-1.8441539
4723,27524,cozy neighborhood bar atmospheres,3.9784048
4723,27527,Aged 30+,3.5550156
4723,27526,Fans of homestyle cooking,2.3402774
4723,18867,homestyle cooking,0.7765126
4723,14229,friendly service,0.6236063
4723,27525,traditional pizza,0.19276026
4723,23185,unique pizza,0.13540983
4723,15014,family-owned restaurant,0.0026053677
4723,15371,pizza lovers,-0.18507694
4723,14254,large portions,-0.50739723
4723,14696,reasonable,-1.2077235
4723,14304,pizza,-1.4050528
4889,22073,"Central West End, Saint Louis",3.8776197
4889,27880,Fans of hip restaurants,3.7843807
4889,14718,salads,3.7003398
4889,27881,Fans of family-friendly restaurants,3.335788
4889,27879,Fans of accessible restaurants,2.9997618
4889,14245,good food,1.9510878
4889,25825,Chicago-style pizza,1.6294165
4889,14214,cozy,1.4929996
4889,14208,good service,0.6619734
4889,14278,family-friendly,-1.0112593
4889,14304,pizza,-1.4050528
6028,14392,Saint Louis,5.5726604
6028,30228,coffe,4.236614
6028,20580,working,3.8084023
6028,30227,high quality coffees,3.5372276
6028,30229,chatting,2.004264
6028,15365,Pastry lovers,1.8835273
6028,14414,coffee shop,1.6984668
6028,14181,pastries,1.1653275
6028,26629,teas,0.50458384
6028,16195,Tea lovers,0.071130805
6028,15873,cozy environment,-0.37898302
6028,18207,social gatherings,-0.46993938
6028,14705,coffee enthusiasts,-0.78884095
6029,15284,Clayton,7.428162
6029,22993,Creamery,3.1909509
6029,30226,decadent and unique ice cream flavors,2.813362
6029,15907,vegans,0.7443965
6029,14203,foodies,0.71660334
