item_id,entity_id,entity_name,score
7340,32827,bar bites,4.3395605
7340,15550,happy hour deals,3.1922004
7340,15024,stylish,2.6099484
7340,14206,seafood,2.328756
7340,14214,cozy,2.3052945
7340,14783,drinks,1.7647437
7340,14117,vibrant,0.48844254
7340,14210,seafood restaurant,0.13442482
7934,16012,Goleta,4.585205
7934,33945,personal interactions with the owner,3.8091414
7934,14518,friendly atmosphere,3.7812212
7934,14489,Chinese cuisine,2.006263
7934,27545,Users who enjoy Chinese food,1.6256038
7934,31528,family-oriented,1.0607072
8941,14418,Santa Barbara,7.037047
8941,35795,picturesque locations,4.0198307
8941,14294,French,2.7474744
8941,16732,upscale dining experience,2.1687262
8941,14469,excellent service,2.0413666
8941,20956,Users who enjoy upscale dining experiences,1.7487237
8941,15737,higher,1.1742638
8941,14152,American cuisine,-0.09800167
11573,14418,Santa Barbara,7.037047
11573,14968,stiff drinks,4.015099
11573,40519,old-school dining experiences,3.4377162
11573,20747,local crowd,3.1428707
11573,40520,golf lovers,2.6718757
11573,40521,chicken wing enthusiasts,2.531329
11573,14254,large portions,2.3681726
11573,14783,drinks,1.7647437
11573,14096,lively atmosphere,1.5968661
11573,14271,great food,1.2629642
