item_id,entity_id,entity_name,score
408,14353,Nashville,8.242266
408,16086,innovative technology for payment,4.147008
408,16085,innovative technology for ordering,4.104311
408,14479,quality food,3.9231198
408,16087,upscale counter restaurant,3.8634553
408,16088,unique food options,2.9228723
408,14163,fresh food,2.6614332
408,15426,meals,2.6463687
408,14120,affordable,0.5960468
408,14519,great service,-0.029366152
408,14119,casual dining,-0.55774003
509,16455,casual and lively,3.6705265
509,15921,bar food,2.2912164
509,16456,watching games,1.9359156
509,15165,beer enthusiasts,0.5013018
509,16457,bar and grill,0.18734679
509,14585,sports fans,-0.35905334
606,14353,Nashville,8.242266
606,16786,communal seating,4.306555
606,16787,Individuals seeking social dining,3.7783902
606,14096,lively atmosphere,2.5945218
606,16785,family-style dining,2.261546
606,14402,Italian,0.8080836
606,14812,BYOB options,0.31138864
606,14397,food enthusiasts,-0.77740335
606,14113,restaurant,-0.79861236
625,14353,Nashville,8.242266
625,16861,Mexican street tacos,2.8225048
625,16862,authentic Mexican street tacos,2.1111295
625,16863,fast dining,0.88264763
625,14120,affordable,0.5960468
625,14974,tacos,-0.32071328
625,14757,Mexican restaurant,-0.6792764
1035,18286,Italian pasta,3.8273582
1035,17710,great,2.5454443
1035,14316,fresh,1.1833206
1035,17589,pasta,0.9763251
1035,14278,family-friendly,0.79559374
1035,14371,vegetarian choices,0.5712523
1035,15354,Italian dishes,0.046373483
1035,14372,vegan choices,-0.54644513
1035,14401,italian restaurant,-0.54945797
1035,14315,delicious,-0.78588504
1035,15783,value for money,-1.8043027
1546,14353,Nashville,8.242266
1546,15497,healthy food,4.065446
1546,15444,intimate,3.2790203
1546,14163,fresh food,2.6614332
1546,14916,Vietnamese cuisine,1.3493428
1546,15851,Vietnamese restaurant,0.19917537
1546,14257,flavorful food,0.0841837
1546,14214,cozy,-0.4375293
1546,14090,vegetarians,-0.81441396
1546,15907,vegans,-0.87900835
1822,14353,Nashville,8.242266
1822,20648,excellent drink selections,4.3248196
1822,20647,elaborate food presentations,4.132252
1822,14443,small plates,3.640926
1822,16897,chic ambiance,1.8028779
1822,14113,restaurant,-0.79861236
2074,14102,delicious food,4.0046616
2074,15150,affordable food,3.5924308
2074,16670,Hermitage,3.357852
2074,14115,Mexican,-0.18043835
2074,15171,fast food,-0.62689245
2074,14858,salsa,-0.9621942
2074,14949,margaritas,-1.6318574
2206,14353,Nashville,8.242266
2206,14955,southern cuisine,5.0353813
2206,14126,cafe,0.61930996
2206,21549,wide variety of food options,-1.2790663
2206,14709,catering,-2.5125723
2271,14353,Nashville,8.242266
2271,16327,pizza toppings,3.2927225
2271,21842,po boys,2.4015782
2271,14222,live music,2.360509
2271,14608,wings,0.92963827
2271,14563,fun atmosphere,0.04963858
2271,14113,restaurant,-0.79861236
2271,14304,pizza,-1.3261948
2283,14353,Nashville,8.242266
2283,21868,Individuals interested in cultural experiences,2.698622
2283,21867,Families with children,2.5114267
2283,21869,Individuals interested in artistic experiences,2.4539776
2283,21865,Art museum,1.9188565
2283,21866,Art enthusiasts,0.9845275
2283,14664,art,0.19520436
2322,14353,Nashville,8.242266
2322,15837,thoughtfully prepared dishes,3.529751
2322,21964,fantastic food,1.3137949
2322,14469,excellent service,1.1555805
2322,14219,unique dishes,0.7874398
2322,14797,desserts,0.6688995
2322,14696,reasonable,-0.522468
2322,14113,restaurant,-0.79861236
2972,14353,Nashville,8.242266
2972,23530,multi-floor dining establishment,3.3450434
2972,23529,diner-style comfort food,2.7802536
2972,14567,steak,1.7253324
2972,14490,sushi,1.6704553
2972,15741,great atmosphere,1.5289155
2972,14206,seafood,0.14872146
2972,14802,comfort food,-0.57321686
2972,14397,food enthusiasts,-0.77740335
3570,14353,Nashville,8.242266
3570,24937,diverse buffet selection,4.377884
3570,14470,vegetarian food,0.25508168
3570,14427,Vegetarian restaurant,-0.65398175
3570,14255,Indian cuisine,-1.6880978
3580,14353,Nashville,8.242266
3580,24946,cool and funky,4.1205
3580,24947,decent drinks specials,3.4013245
3580,24948,patio experience,3.0857933
3580,14783,drinks,2.579935
3580,14222,live music,2.360509
3580,14267,bar,1.3165898
4736,14353,Nashville,8.242266
4736,15986,date night,4.2331557
4736,27548,Spanish tapas,3.2139847
4736,14385,wine,2.840202
4736,22028,overall dining experience,1.9921637
4736,14386,wine bar,1.90656
4736,27549,wine selection,1.7345381
4736,27547,group setting,1.3738048
4879,14353,Nashville,8.242266
4879,14294,French,4.6965632
4879,15210,ample seating,3.845743
4879,27872,wide selection of quiches,3.003277
4879,27870,wide selection of soups,2.6958501
4879,20097,quiches,2.482818
4879,27869,wide selection of baked goods,2.4665787
4879,27867,studying space,2.4302604
4879,27868,meeting space,2.4051867
4879,27871,wide selection of sandwiches,2.2786999
4879,27866,Parisian ambiance,1.6383189
4879,14127,coffee,1.6302615
4879,14187,bakery,0.81266576
4879,15022,baked goods,0.32344577
4879,14719,sandwiches,0.040539034
4879,14297,soups,-1.1596106
4879,16536,cozy cafe,-2.855722
4933,14353,Nashville,8.242266
4933,14442,asian fusion,2.1961503
4933,14490,sushi,1.6704553
4933,14388,diverse menu,1.0400121
4933,17756,modern ambiance,0.65383774
4933,14229,friendly service,-0.66098666
4933,14113,restaurant,-0.79861236
4933,15777,high-quality dishes,-1.9395458
5235,14353,Nashville,8.242266
5235,22927,casual bar atmosphere,4.0435867
5235,18496,diverse beer selections,3.0417602
5235,27517,Cajun,2.708299
5235,15921,bar food,2.2912164
5235,18905,occasional live music,2.1924977
5235,14267,bar,1.3165898
5235,15392,Tex-Mex,-1.6346116
5879,14353,Nashville,8.242266
5879,14102,delicious food,4.0046616
5879,14469,excellent service,1.1555805
5879,14402,Italian,0.8080836
5879,14791,cozy dining atmosphere,0.2891186
5879,14113,restaurant,-0.79861236
