item_id,entity_id,entity_name,score
2385,15013,Korean cuisine,4.4385715
2385,14321,Newtown,3.998665
2385,22114,modern Korean cuisine,2.7741659
2385,14568,flavorful dishes,1.6975247
2385,16626,trendy environment,1.6796671
2385,14469,excellent service,1.6753777
2385,14113,restaurant,-0.37332046
2385,14397,food enthusiasts,-0.95736444
2880,23305,higher for quality,2.4215088
2880,14215,attentive service,1.9328606
2880,23188,special dining experience,1.8473897
2880,23304,Middle Eastern dishes,1.6329036
2880,14093,Philadelphia,0.47545254
2880,14117,vibrant,0.33154464
2880,14397,food enthusiasts,-0.95736444
3743,25327,tres leche desserts,4.2568245
3743,14810,mole sauce,4.1355815
3743,20269,Lambertville,4.132788
3743,14208,good service,2.4834406
3743,25328,beautiful plates,2.3995078
3743,14207,cozy setting,2.307848
3743,14115,Mexican,2.0594044
3743,14568,flavorful dishes,1.6975247
3743,15261,ceviche,1.2692987
3743,15258,Peruvian cuisine,0.6354752
4399,26792,scenic dining spot,5.5445795
4399,25756,Lahaska,4.0075173
4399,14161,wide variety of menu options,2.842534
4399,14208,good service,2.4834406
4399,14086,beers,2.3872542
4399,14276,burgers,1.5653229
4399,14085,craft beers,-0.019063072
4433,21319,New Hope,5.5219736
4433,26871,higher-end drink options,3.3740373
4433,23936,historic building,2.3276937
4433,19254,intimate dining experience,1.9549673
4433,14102,delicious food,-0.11255614
4433,14214,cozy,-0.18619365
4433,14113,restaurant,-0.37332046
6022,30222,BBQ meat,5.585715
6022,30224,dedication to honoring first responders,3.9240968
6022,30225,Law enforcement,3.0634751
6022,15905,Barbecue restaurant,1.2778369
6022,17943,flavorful meats,0.6849675
6022,16872,variety of sauces,0.6773811
6022,30223,traditional side dishes,0.5396367
6022,21622,fans of bbq,-0.1282742
6022,14113,restaurant,-0.37332046
6022,15480,side dishes,-0.9276172
6040,20681,delicatessen,4.0926046
6040,20680,deli food,4.010736
6040,15995,North Wales,3.3957725
6040,14297,soups,1.6216394
6040,17062,deli sandwiches,0.84973454
6040,14229,friendly service,0.30781075
6040,14228,generous portions,-0.06856712
6040,14424,quick service,-1.2604679
10077,37854,delicious homemade breads,4.306289
10077,37853,homemade breads,3.6645591
10077,15158,delicious pastries,2.5880866
10077,14103,brunch,2.3492742
10077,14181,pastries,1.687606
10077,16386,crowded,1.5633655
10077,14162,efficient service,1.4379138
10077,14126,cafe,-1.1110177
10077,17056,delicious desserts,-1.37701
10077,14458,lively,-1.5080521
10077,14797,desserts,-1.618066
10588,15679,prompt service,3.7860005
10588,16762,upscale dining experiences,3.5587018
10588,20956,Users who enjoy upscale dining experiences,3.0191138
10588,38741,Users who enjoy varied menu options,2.2655623
10588,16747,consistent quality,1.9797359
10588,14230,varied menu options,1.6464396
10588,24234,mixed experiences,1.4977705
10588,16705,dining experience,1.4114166
10588,14096,lively atmosphere,-0.57796043
13283,24444,cheesecakes,6.298319
13283,43470,fast-paced,4.6382246
13283,16325,Willow Grove,4.2955184
13283,43471,Fans of a wide variety of dishes,4.264806
13283,36710,Cheesecake lovers,2.651615
13283,14113,restaurant,-0.37332046
13283,14278,family-friendly,-1.3197166
14057,14321,Newtown,3.998665
14057,44770,variety of alcoholic beverage choices,3.5196745
14057,44769,watching the making of their own beer,2.6939862
14057,14086,beers,2.3872542
14057,14152,American cuisine,1.9064331
14057,14550,brewery,0.69050217
14057,14085,craft beers,-0.019063072
14057,14113,restaurant,-0.37332046
14057,24915,lively dining experience,-1.8598421
