item_id,entity_id,entity_name,score
216,14921,St. Louis,2.7172186
216,15242,arcade games,1.0670826
216,14612,pizza restaurant,0.7503264
216,15254,Chicago style pizza,0.24629492
216,14304,pizza,0.14811505
216,14787,pub,-0.5800886
216,14089,laid-back atmosphere,-0.74574155
216,15255,unique toppings,-1.3290207
391,14392,Saint Louis,3.494081
391,16017,options for varying spice levels,1.179106
391,14793,Thai cioisine,0.08802108
391,14167,Thai cuisine,-0.77686554
391,14228,generous portions,-0.8151056
391,16018,Fans of flavorful Thai cuisine,-1.0147697
391,14229,friendly service,-1.3999692
516,14392,Saint Louis,3.494081
516,16481,free beer samples,2.4884565
516,14342,brewery tours,0.30595356
516,14550,brewery,-0.46367884
516,14086,beers,-0.93625325
731,14392,Saint Louis,3.494081
731,17216,local food,2.6657517
731,17218,homemade goods,1.6095799
731,17219,vibrant market atmosphere,0.22683127
731,14928,cheeses,0.19778506
731,17220,food trucks,-0.11400654
731,17217,artisan breads,-0.3426627
731,14222,live music,-0.3509698
731,15959,fresh produce,-0.43158475
809,14392,Saint Louis,3.494081
809,17492,cute bakery atmosphere,1.9405116
809,17491,bright bakery atmosphere,1.8993886
809,17493,homemade pastries,1.5250363
809,16791,sweets,0.53712153
809,14181,pastries,-0.094263375
809,16538,treats,-0.75882065
809,14187,bakery,-1.2986716
809,14306,vegan options,-1.495815
1296,19171,"cozy, charming",2.5595903
1296,19170,malts,1.8117088
1296,17892,candy store,0.95776784
1296,14802,comfort food,-0.20816807
1296,17886,candy,-0.840309
1296,14366,ice cream,-1.3199018
1321,14921,St. Louis,2.7172186
1321,19242,variety of brews,0.8368772
1321,15011,board games,0.78913754
1321,14085,craft beers,0.25511897
1321,14584,craft beer enthusiasts,-0.018203266
1321,19244,aged beers,-0.107594274
1321,19243,fruited sours,-0.24574815
1321,15397,welcoming,-0.82168543
1321,15240,unique,-0.863171
1321,14086,beers,-0.93625325
1658,14921,St. Louis,2.7172186
1658,20218,delicious BBQ,1.6467677
1658,20219,amazing sides,1.3099244
1658,16629,sides,0.36759505
1658,14424,quick service,-0.4693846
1658,14454,welcoming atmosphere,-0.47191593
1658,14464,bbq,-0.506136
1658,14259,friendly staff,-1.4744133
1729,20430,inviting dining experience,2.6444793
1729,20429,excellent brews,2.4209552
1729,20428,rustic atmosphere,0.6861372
1729,14479,quality food,-0.024168314
1729,14550,brewery,-0.46367884
1729,14086,beers,-0.93625325
1729,14229,friendly service,-1.3999692
2075,14392,Saint Louis,3.494081
2075,21357,zoos,2.6356425
2075,21356,museums,2.509124
2075,21358,scenery,2.5047643
2075,19579,cultural activities,2.207283
2075,18477,park,0.5701385
2075,15212,outdoor activities,0.27250436
2171,14392,Saint Louis,3.494081
2171,21577,Brewery & Distillery,1.9218806
2171,14085,craft beers,0.25511897
2171,16762,upscale dining experiences,-0.08721047
2171,14216,cocktails,-0.1887663
2171,14213,creative cocktails,-0.26890016
2171,14208,good service,-0.46890467
2171,14214,cozy,-0.52112794
2171,14245,good food,-0.5875772
2171,14086,beers,-0.93625325
2172,21592,intimate music venue,1.0641987
2172,21590,jazz and blues music,0.8809513
2172,21593,long bar,0.7105112
2172,21594,close circuit TVs,0.6598067
2172,18023,American traditional food,0.6392149
2172,21522,late-night diners,0.5386081
2172,21591,bar atmosphere,-0.08393806
2172,14111,good drinks,-0.39405337
2172,14719,sandwiches,-0.67039627
2328,15871,St Louis,3.0806048
2328,21975,bacon-wrapped stuffed chicken,1.9274848
2328,21976,half-off wine Wednesdays,1.6780922
2328,21974,salmon,1.0163722
2328,14385,wine,0.95260704
2328,20698,group gatherings,0.8877014
2328,16356,wine enthusiasts,0.43885475
2328,20082,extensive wine selection,-0.15883367
2328,14300,food lovers,-0.48872823
2328,14214,cozy,-0.52112794
2948,23480,local brewery atmosphere,3.2451773
2948,23479,German-style beers,3.1836214
2948,14550,brewery,-0.46367884
2948,14245,good food,-0.5875772
2948,23481,variety of beer options,-0.8606862
2948,14086,beers,-0.93625325
2952,14392,Saint Louis,3.494081
2952,21414,romantic date night,1.5898867
2952,23485,girls' night out,0.89284545
2952,21798,intimate settings,0.35556492
2952,14216,cocktails,-0.1887663
