item_id,entity_id,entity_name,score
114,14238,Tampa,7.20786
114,14117,vibrant,2.5086482
114,14222,live music,1.0505365
114,14789,variety of food options,-0.53542036
114,14215,attentive service,-2.319878
827,14238,Tampa,7.20786
827,17563,wide variety of brews,5.10358
827,17564,industrial design,0.24696846
827,14214,cozy,-1.4137077
827,14086,beers,-1.7868642
827,14280,unique flavors,-1.8620341
882,15041,Wesley Chapel,6.0912867
882,17767,cozy coffee shops,3.268317
882,17768,cute ambiance,2.7517724
882,14414,coffee shop,-1.318542
882,14264,gluten-free options,-2.040899
882,16291,drink,-2.2567708
882,14127,coffee,-3.5964155
1010,14195,St. Petersburg,6.290699
1010,18202,social vibe,3.7157161
1010,18205,Memorable stay,3.4521172
1010,18204,fun amenities,3.2897074
1010,18203,quirky decor,3.186156
1010,18201,unique accommodations,3.0359497
1010,14988,artsy accommodations,0.85739607
1010,15434,hotel,0.5940471
1010,14999,good customer service,0.41797182
1010,18207,social gatherings,0.3432314
1010,14658,convenient location,-0.050512552
1010,16918,travelers,-0.22881073
1010,18206,hospitality,-0.45733637
1010,14259,friendly staff,-1.102797
1477,14238,Tampa,7.20786
1477,18942,variety of beverages,5.4049363
1477,19687,Amphitheatre,3.7597175
1477,19686,potential weather issues,3.2501209
1477,19685,free parking,3.0900466
1477,19684,affordable ticket prices,3.013001
1477,19683,outdoor events,2.616222
1477,14133,outdoor seating,2.4327717
1477,14222,live music,1.0505365
1824,14238,Tampa,7.20786
1824,20672,welcoming place,4.3507686
1824,20669,stores,3.3323529
1824,14596,secure environment,2.9053683
1824,20668,handbags,2.8594344
1824,20670,well-kept amenities,2.4097192
1824,15308,comfortable environment,1.3584018
1824,20666,Outlet mall,1.3007832
1824,20671,spacious,1.296629
1824,17826,ample parking,0.7386218
1824,20667,shoes,-0.40089756
1824,14408,families,-1.1156448
1824,16805,clothing,-2.8743129
1884,20825,casual and welcoming atmosphere,3.6070666
1884,14402,Italian,0.53099364
1884,14519,great service,-0.20361331
1884,20320,New York style pizza,-0.5674701
1884,14304,pizza,-3.6223762
1973,14238,Tampa,7.20786
1973,21045,parking may be a challenge,3.8166153
1973,21047,destination,3.8102663
1973,21046,diverse food vendors,3.7015088
1973,14378,entertainment,2.7186265
1973,21042,event seekers,2.5946918
1973,14117,vibrant,2.5086482
1973,21044,community gatherings,2.063331
1973,21043,social individuals,-0.3774513
1973,14376,variety of dining options,-1.5055193
1973,14397,food enthusiasts,-2.5454924
2029,14951,Safety Harbor,3.405775
2029,21198,fun restaurant,2.7165797
2029,21197,Key West-themed restaurants,2.6850827
2029,14519,great service,-0.20361331
2029,14855,casual,-1.0321448
2029,14206,seafood,-1.619882
2029,15519,fair pricing,-3.1168246
2330,16535,Brandon,8.193231
2330,14402,Italian,0.53099364
2330,18515,Greek,0.34419316
2330,14223,varied menu,-1.4338896
2330,14254,large portions,-1.6774744
2330,14229,friendly service,-1.7528054
2330,14113,restaurant,-2.0037644
2330,14696,reasonable,-2.0671391
2330,17086,Mediterranean,-2.8130019
2427,14238,Tampa,7.20786
2427,22236,group events,5.9689465
2427,22235,watching sports,3.9196444
2427,14784,karaoke nights,1.1224957
2427,14222,live music,1.0505365
2427,15508,liquor,0.8353176
2427,15140,wide selection of beers,0.47750798
2427,14085,craft beers,-0.80209297
2427,14086,beers,-1.7868642
2684,22130,lively vibe,5.2401476
2684,22819,tropical atmosphere,5.114587
2684,22818,beachfront locations,3.4127655
2684,22821,nice views of the beach,3.1624212
2684,22820,well-crafted drinks,2.9557214
2684,21221,good food options,2.100596
2684,14222,live music,1.0505365
2799,17175,breakfast food,4.706204
2799,14226,breakfast,3.2354007
2799,22879,hearty breakfast dishes,2.0151463
2799,19325,breakfast restaurant,1.8139535
2799,23133,made-from-scratch breakfast dishes,1.5297896
2799,23134,exquisite cocktails,1.3337641
2799,14353,Nashville,0.2992457
2799,23135,Fans of breakfast dishes,-0.1642584
2799,15396,unique twists,-0.33627617
2799,14119,casual dining,-1.633524
2799,14113,restaurant,-2.0037644
2799,15809,breakfast dishes,-2.0179808
2799,15889,Cocktail lovers,-2.4730167
2799,14216,cocktails,-3.4215136
2965,20921,air travel,3.1994698
2965,23511,quick security,1.9157668
2965,23512,local dining options,1.4178882
2965,14695,relaxed atmosphere,1.3294687
2965,23469,airport,1.1914362
2965,14222,live music,1.0505365
2965,23473,easy navigation,0.66982836
2965,14353,Nashville,0.2992457
