item_id,entity_id,entity_name,score
941,14178,Reno,11.720916
941,17985,pupusas,4.9103236
941,17982,Salvadoran cuisine,4.06233
941,17983,fresh and flavorful dishes,3.994718
941,17984,authentic options,3.4164932
941,15261,ceviche,2.5539196
941,14974,tacos,1.3327042
941,17986,tamales,1.2506844
941,14229,friendly service,1.2316327
941,14388,diverse menu,0.0017157971
941,14539,Latin American cuisine,-0.041162934
1005,14178,Reno,11.720916
1005,14113,restaurant,0.5117406
1005,18171,Asian cuisine,-0.35295027
1005,14216,cocktails,-0.38968676
1005,14214,cozy,-0.6638306
1005,14454,welcoming atmosphere,-1.098794
1005,14213,creative cocktails,-1.2016792
1303,14178,Reno,11.720916
1303,19192,Individuals in Reno who enjoy a lively atmosphere,4.560526
1303,19195,those seeking attentive service,3.6713004
1303,19191,21 and over,3.5725002
1303,19194,those seeking good vibes,3.3255646
1303,19193,those seeking good food,3.2133262
1303,16819,good vibes,2.1026285
1303,14306,vegan options,0.340497
1303,14264,gluten-free options,0.22402848
1303,14423,vegetarian options,-0.17563358
1303,14215,attentive service,-0.26761183
1303,14216,cocktails,-0.38968676
1303,14096,lively atmosphere,-0.5221521
1303,18546,extensive menu,-1.4696003
1327,14178,Reno,11.720916
1327,19264,"modern, clean",4.950117
1327,19265,variety of appetizers,3.601667
1327,19266,Fans of Peruvian cuisine,3.265498
1327,16952,entrees,2.585336
1327,17823,Fans of Latin American cuisine,1.3824525
1327,15258,Peruvian cuisine,0.9610291
1327,14539,Latin American cuisine,-0.041162934
1327,14216,cocktails,-0.38968676
2501,14178,Reno,11.720916
2501,22390,less decorative atmosphere,4.9871993
2501,18827,buffet style dining,4.3794255
2501,22391,Users who enjoy Indian dishes,3.7568836
2501,22393,remote location,2.9682915
2501,22392,buffet dining,1.8305165
2501,16749,Indian dishes,-0.8370787
2931,14178,Reno,11.720916
2931,23434,People who appreciate helpful staff,3.6115038
2931,22163,wide range of products,3.1781723
2931,23431,people who enjoy a wide range of products,3.127202
2931,23430,occasional crowds and lines,2.9210494
2931,23432,People seeking organic options,2.820432
2931,23435,People who don't mind crowds and lines,2.6333756
2931,23429,wholesale prices,2.1807566
2931,19647,organic options,1.9835912
2931,14179,supermarket,1.6415237
2931,23433,People seeking gluten-free options,0.6943707
2931,14264,gluten-free options,0.22402848
2931,14177,helpful staff,-0.71384573
3503,14178,Reno,11.720916
3503,17982,Salvadoran cuisine,4.06233
3503,19870,handmade tortillas,2.4694164
3503,14229,friendly service,1.2316327
3503,14113,restaurant,0.5117406
3503,14253,casual atmosphere,0.33926776
3503,14539,Latin American cuisine,-0.041162934
3503,14119,casual dining,-0.9207346
3837,14178,Reno,11.720916
3837,18508,creative menu,3.3549984
3837,25538,tapas dishes,2.9423018
3837,25540,quaint setting,2.4456732
3837,14113,restaurant,0.5117406
3837,25539,upscale cocktails,0.14789192
3837,15777,high-quality dishes,-1.4736037
3837,14435,exceptional service,-2.2556534
4111,14178,Reno,11.720916
4111,26105,Crepe restaurant,4.4815335
4111,26104,warm customer service,4.074343
4111,25905,variety of crepes,3.682401
4111,14296,crepes,2.7708247
4111,14127,coffee,0.86411154
4111,16223,crepe,0.7285963
4111,14397,food enthusiasts,-0.02657564
4111,16222,savory crepes,-0.027718019
4111,14126,cafe,-0.35318846
4111,25602,sweet crepes,-0.36945882
4215,14178,Reno,11.720916
4215,14361,vegan food,2.6342583
4215,16823,German food,1.3461645
4215,14152,American cuisine,0.6494603
4215,14337,excellent customer service,-0.42080158
4215,14458,lively,-0.5986221
4256,14178,Reno,11.720916
4256,26464,Yelp Elite members,3.658727
4256,26462,"Button Bash - Press Start, Pizzava + Verdi Local",2.530103
4256,26463,pinball,1.3772712
4256,15249,gamers,0.979025
4256,15242,arcade games,0.9127454
4256,15408,adults,0.8999375
4256,14304,pizza,0.27914116
4256,14216,cocktails,-0.38968676
4470,14178,Reno,11.720916
4470,26965,helpful staff guidance,2.436082
4470,14385,wine,1.2736443
4470,22659,cigars,0.9939704
4470,18595,alcohol,-0.477739
4470,14086,beers,-0.8077282
4470,17791,wide selection,-1.5874654
4480,15758,Sparks,9.276249
4480,17302,American breakfast,3.2843735
4480,26982,Fans of hearty American breakfasts,2.9981158
4480,22063,people seeking a cozy spot,0.60351425
4480,14250,barbecue,0.119516075
4480,14214,cozy,-0.6638306
4480,14464,bbq,-0.8092546
4480,14226,breakfast,-0.98664147
4480,16631,BBQ enthusiasts,-1.0665739
4480,14208,good service,-1.2499084
4751,27585,Reno/Sparks,3.5597057
4751,14115,Mexican,2.240448
4751,14757,Mexican restaurant,1.7835362
4751,14696,reasonable,0.30326602
4751,14120,affordable,-0.7574191
5751,22656,relaxed dining atmosphere,4.036797
5751,14490,sushi,3.020853
5751,15846,Chinese dishes,1.0840464
5751,27954,good food quality,0.90718037
5751,15101,sushi rolls,0.75371546
5751,14651,sushi lovers,0.5310737
5751,14729,lunch specials,-0.5099004
5751,14228,generous portions,-1.0820142
6167,14178,Reno,11.720916
6167,15013,Korean cuisine,1.4542538
6167,15397,welcoming,-1.0534713
6167,14228,generous portions,-1.0820142
6167,14208,good service,-1.2499084
6167,14387,modern,-2.8901052
6495,14178,Reno,11.720916
6495,31171,spacious and welcoming atmosphere,3.8484914
6495,14115,Mexican,2.240448
6495,31172,attentive and friendly,1.4699342
6495,14113,restaurant,0.5117406
6495,14388,diverse menu,0.0017157971
6495,14568,flavorful dishes,-0.58472323
6495,14254,large portions,-2.0285325
6596,14178,Reno,11.720916
6596,31370,Fans of cozy establishments,4.223822
6596,31372,quiet dining,3.917874
6596,31371,variety of comfort food options,3.736828
6596,31369,Fans of family-owned establishments,3.4218886
6596,14229,friendly service,1.2316327
6596,14719,sandwiches,1.0436629
6596,18054,bar & grill,0.3551647
6596,17230,family-owned,0.3366038
6596,14214,cozy,-0.6638306
6596,14276,burgers,-1.2497258
6596,14802,comfort food,-1.6335748
6596,14103,brunch,-2.0096257
6601,15758,Sparks,9.276249
6601,31383,frog legs,3.7715547
6601,31384,alligator,3.4230485
6601,31385,Southern restaurant,3.3423107
6601,31382,fried okra,3.3390696
6601,14259,friendly staff,1.6617517
6601,20118,homemade dishes,1.3741584
6601,14935,fried chicken,1.0174872
6601,14933,delicious dishes,-0.12475485
6601,28607,meatloaf,-0.38522708
6601,14214,cozy,-0.6638306
6601,19739,southern food,-1.7318714
6601,14533,soul food,-3.0765803
6601,20480,catfish,-3.4632018
6816,14178,Reno,11.720916
6816,31792,"delicious, locally sourced food",4.2810845
6816,14229,friendly service,1.2316327
6816,15907,vegans,0.9654182
6816,14306,vegan options,0.340497
6816,14090,vegetarians,-0.038254052
6816,14423,vegetarian options,-0.17563358
6816,14219,unique dishes,-0.639368
6816,14214,cozy,-0.6638306
6816,19473,Fans of delicious food,-0.75418085
6816,14325,lunch,-0.803272
6816,14226,breakfast,-0.98664147
6816,14103,brunch,-2.0096257
6929,14178,Reno,11.720916
6929,32031,Russian delicacies,3.5059202
6929,22800,unique grocery items,2.1670341
6929,14259,friendly staff,1.6617517
6929,14164,deli,1.5139564
6929,14235,diverse menu options,0.58584857
6929,18606,European cuisine,-0.19243178
6929,14126,cafe,-0.35318846
6929,14214,cozy,-0.6638306
7012,32203,wide variety of American cuisine,3.912862
7012,17416,South Reno,3.536468
7012,32204,popularity (reservations recommended for weekends),3.3391562
7012,24915,lively dining experience,2.6163368
7012,14152,American cuisine,0.6494603
7012,16697,bustling,0.61443365
7012,14203,foodies,-1.114312
7012,14435,exceptional service,-2.2556534
7532,15273,creative,5.7618217
7532,29170,hipster ambiance,5.4915285
7532,20185,casual gatherings,5.4207387
7532,33180,trendy cuisine,5.2991066
7532,33181,crafted cocktails,4.084296
7532,15605,intimate dining,1.3602432
7532,30115,new american cuisine,0.91945213
7532,14696,reasonable,0.30326602
7532,14616,special occasions,-0.57040584
7532,14315,delicious,-0.6892986
7901,14178,Reno,11.720916
7901,33898,speedy service,5.478319
7901,33899,dishes meant for sharing,3.1700206
7901,14115,Mexican,2.240448
7901,14185,flavor,0.24690843
7901,14122,Fans of Mexican cuisine,-0.20078813
7901,15179,clean environment,-1.2820648
9217,14178,Reno,11.720916
9217,24536,military discounts,4.7533402
9217,14101,brunch options,1.3710008
9217,14113,restaurant,0.5117406
9217,14295,breakfast options,0.32794032
9217,14102,delicious food,-0.28766656
9217,14214,cozy,-0.6638306
9217,14226,breakfast,-0.98664147
9217,14278,family-friendly,-1.6012459
9217,14519,great service,-1.7429796
9217,14103,brunch,-2.0096257
9246,36366,vegetarian and vegan Indian cuisine,3.4384284
9246,36367,"cozy, hip ambiance",2.9889762
9246,19973,a bit extra,2.512162
9246,15907,vegans,0.9654182
9246,14090,vegetarians,-0.038254052
9246,14255,Indian cuisine,-0.21999478
9275,36410,off-the-beaten-path setting,3.1531262
9275,16184,friendly environment,2.564238
9275,14304,pizza,0.27914116
9275,15921,bar food,0.22408251
9275,14214,cozy,-0.6638306
9275,14276,burgers,-1.2497258
9927,14178,Reno,11.720916
9927,22172,value for the price,3.1336696
9927,14836,variety of menu choices,2.3554082
9927,16090,welcoming ambiance,2.0705614
9927,15474,steakhouse,0.9959693
9927,14567,steak,0.9698984
9927,14210,seafood restaurant,0.03643459
9927,14206,seafood,-0.34745604
9927,14435,exceptional service,-2.2556534
10378,14178,Reno,11.720916
10378,38378,Spice & Tea Shoppe,3.762444
10378,16691,specialty food products,1.4939945
10378,23324,Food store,1.0615437
10378,26629,teas,0.16632271
10378,14196,spices,-0.93351185
10658,14178,Reno,11.720916
10658,38878,Southern-style chicken,2.8708947
10658,38881,simplicity in menu options,2.6465344
10658,38880,well-maintained cleanliness,2.5945857
10658,38879,clean and efficient service,2.3017592
10658,14113,restaurant,0.5117406
10658,14163,fresh food,-1.479826
10658,14802,comfort food,-1.6335748
10658,14194,chicken,-3.086331
10658,21958,friendly employees,-3.4907892
10975,15758,Sparks,9.276249
10975,39450,American options,4.387192
10975,18951,South Indian dishes,3.1003137
10975,16746,Fans of Indian cuisine,2.5816023
10975,14536,generous portion sizes,1.853278
10975,14229,friendly service,1.2316327
10975,18950,North Indian dishes,0.97323906
10975,14255,Indian cuisine,-0.21999478
11974,23083,Midtown Reno,5.364114
11974,20876,quality toppings,5.216268
11974,41241,watching pizza being made,4.010929
11974,14361,vegan food,2.6342583
11974,16327,pizza toppings,0.76889795
11974,14304,pizza,0.27914116
11974,15255,unique toppings,-0.100132756
11974,15741,great atmosphere,-1.2056528
11979,36287,laid-back bar,2.819943
11979,14086,beers,-0.8077282
11979,15550,happy hour deals,-0.8515465
11979,15356,good value,-0.8676398
11979,14228,generous portions,-1.0820142
11979,17791,wide selection,-1.5874654
12016,14178,Reno,11.720916
12016,41298,occasional variations in dishes,3.5797014
12016,14916,Vietnamese cuisine,2.1637313
12016,15851,Vietnamese restaurant,1.7753987
12016,16995,Fans of Vietnamese cuisine,0.58939064
12016,14235,diverse menu options,0.58584857
12016,14278,family-friendly,-1.6012459
12174,15758,Sparks,9.276249
12174,41569,Latin breakfast,5.2469816
12174,14826,flavorful,2.8175704
12174,15425,home-cooked meals,2.8018742
12174,17175,breakfast food,2.4051504
12174,14337,excellent customer service,-0.42080158
12174,14214,cozy,-0.6638306
12174,14228,generous portions,-1.0820142
12367,14178,Reno,11.720916
12367,14143,Food cooperative,3.0098343
12367,14359,organic food,2.714859
12367,14259,friendly staff,1.6617517
12367,17216,local food,0.07212247
12367,14214,cozy,-0.6638306
12367,17791,wide selection,-1.5874654
12725,14178,Reno,11.720916
12725,15244,nostalgia,4.195955
12725,42577,Awful Awful burger,3.0320954
12725,42578,famous,2.5374823
12725,37961,retro atmosphere,1.6736928
12725,15524,fries,1.1140368
12725,14227,diner food,-0.6255341
12725,14254,large portions,-2.0285325
12861,14178,Reno,11.720916
12861,42779,"cozy, friendly vibe",4.4223332
12861,42778,country potatoes,3.5112734
12861,28179,potatoes,2.6331787
12861,17175,breakfast food,2.4051504
12861,28609,chicken fried steak,1.9828638
12861,14567,steak,0.9698984
12861,15809,breakfast dishes,0.7298288
12861,14518,friendly atmosphere,-0.10502428
12861,14302,breakfast lovers,-0.14834562
12861,14510,breakfast sandwiches,-0.8127529
12861,14872,omelets,-0.9399747
12861,14226,breakfast,-0.98664147
12861,14514,delicious breakfast sandwiches,-1.2043598
13179,43292,Fans of classic bar food,3.2561758
13179,28541,classic bar food,2.8838415
13179,15225,great beer selections,2.3773293
