item_id,entity_id,entity_name,score
5967,14418,Santa Barbara,5.65632
5967,28669,American bakery restaurant,2.952286
5967,23454,quaint atmosphere,2.720168
5967,15022,baked goods,2.7071521
5967,14518,friendly atmosphere,1.9088858
5967,14103,brunch,1.2955093
5967,14797,desserts,0.99494296
5967,14127,coffee,0.99130726
5967,14226,breakfast,0.09058485
9498,14418,Santa Barbara,5.65632
9498,36808,clean and spacious ambiance,4.0870132
9498,36809,little extra,3.1661367
9498,16993,spring rolls,3.147095
9498,14916,Vietnamese cuisine,2.5446558
9498,15851,Vietnamese restaurant,2.2846856
9498,15848,Vietnamese food,2.0363634
9498,14918,pho,0.38838854
11060,14418,Santa Barbara,5.65632
11060,14568,flavorful dishes,2.3064885
11060,14933,delicious dishes,2.0651383
11060,14793,Thai cioisine,1.7264608
11060,14229,friendly service,1.6090925
11060,15806,Thai restaurant,1.5919515
11060,14214,cozy,0.8606284
11060,14842,variety of options,0.8537289
