item_id,entity_id,entity_name,score
5484,14462,Edmonton,9.200806
5484,29152,minimalist ambiance,6.5521455
5484,29153,Users who enjoy casual dining with eclectic food choices,5.934558
5484,24227,eclectic food,4.8171983
5484,18592,modern interior,2.9219563
5484,14119,casual dining,2.5102239
5484,14259,friendly staff,1.9973015
5484,14214,cozy,1.6469035
5542,14462,Edmonton,9.200806
5542,23150,flavorful Mexican food,5.8666353
5542,29273,fantastic margaritas,5.7952037
5542,29272,unlimited chips and dip,5.5451946
5542,29274,great patio,5.0280004
5542,19198,vegan-friendly options,3.527055
5542,19575,charming atmosphere,2.3305008
5542,14949,margaritas,1.7698693
5542,14115,Mexican,1.6913056
5542,14214,cozy,1.6469035
7927,14462,Edmonton,9.200806
7927,33940,Canadian dishes,6.0100226
7927,33941,variety of Canadian dishes,5.047744
7927,32882,"cozy, rustic setting",4.6884947
7927,14397,food enthusiasts,2.6084943
7927,14933,delicious dishes,2.4240148
7927,14469,excellent service,2.3703578
7927,14113,restaurant,0.8194444
7927,14219,unique dishes,0.56853336
8535,14462,Edmonton,9.200806
8535,34109,"cozy, intimate settings",3.09086
8535,15888,brunch enthusiasts,2.9326324
8535,19998,well-executed dishes,1.888383
8535,14216,cocktails,1.8016222
8535,14213,creative cocktails,1.6296505
8535,14802,comfort food,1.5663537
8535,14277,fresh ingredients,0.38602197
13357,14462,Edmonton,9.200806
13357,16786,communal seating,5.9146533
13357,26911,variety of smoked meats,5.641076
13357,19739,southern food,4.4705553
13357,14546,good drink options,3.7063375
13357,15239,variety of sides,2.0405886
13357,14214,cozy,1.6469035
13357,14568,flavorful dishes,1.6360005
13357,14463,meat,1.0950468
13357,14464,bbq,0.6992296
13357,17440,hearty meals,-1.0730245
