item_id,entity_id,entity_name,score
7571,14112,New Orleans,4.8887286
7571,33252,waiting on busy mornings,3.0599668
7571,33249,people who appreciate breakfast dishes,1.9977291
7571,14469,excellent service,1.8816156
7571,33250,people who enjoy classic breakfast staples,1.7566298
7571,15809,breakfast dishes,1.3889372
7571,33248,classic breakfast dishes,1.2151897
7571,14214,cozy,1.1510118
7571,33251,those willing to wait for a table,1.0336988
7571,15063,modern twist,0.93092746
7571,14226,breakfast,0.34578735
11792,14112,New Orleans,4.8887286
11792,15451,vibrant nightlife scene,4.553719
11792,38897,creative twists on classic dishes,4.3141165
11792,16365,burger enthusiasts,1.7537194
11792,19513,nightlife enthusiasts,1.395137
11792,14300,food lovers,1.0316584
11792,14265,burger,0.7620899
12895,14112,New Orleans,4.8887286
12895,15600,friendly and attentive service,4.5877514
12895,42830,packed restaurant atmosphere,3.0788727
12895,17302,American breakfast,2.7431633
12895,32375,large servings,1.6252456
12895,14102,delicious food,1.4672413
12895,14103,brunch,0.91040325
12895,14113,restaurant,0.46153527
12895,14226,breakfast,0.34578735
