item_id,entity_id,entity_name,score
3150,14353,Nashville,6.565157
3150,14316,fresh,3.9536912
3150,16063,authentic,3.4263308
3150,14826,flavorful,3.3092587
3150,14490,sushi,2.9830277
3150,22935,bento boxes,1.7914519
3150,23938,combo options,1.7338593
3150,14325,lunch,1.6318322
3150,14643,Japanese cuisine,1.2942971
3150,14120,affordable,1.1663305
3150,23937,slow service,1.0524888
3150,14651,sushi lovers,-0.12601456
3570,14353,Nashville,6.565157
3570,24937,diverse buffet selection,4.57532
3570,14470,vegetarian food,2.5461512
3570,14255,Indian cuisine,0.8787881
3570,14427,Vegetarian restaurant,0.46979564
4627,14353,Nashville,6.565157
4627,27350,"trendy, upscale environment",4.6260147
4627,14181,pastries,3.78405
4627,14295,breakfast options,3.3958066
4627,25008,hipster vibe,1.9179147
4627,14127,coffee,1.6632128
4627,17756,modern ambiance,1.607383
4627,19929,potential wait times,1.0313072
7680,33475,creative and high-quality dishes,7.587093
7680,14353,Nashville,6.565157
7680,16616,vegetarian,5.2182884
7680,33476,wait during peak times,2.7066658
7680,14397,food enthusiasts,0.4377656
7680,14206,seafood,0.088045046
8485,14353,Nashville,6.565157
8485,34951,cozy tavern settings,4.326347
8485,14714,ramen,3.1102695
8485,14216,cocktails,1.842197
8485,14643,Japanese cuisine,1.2942971
8485,14113,restaurant,-0.10328309
8933,14353,Nashville,6.565157
8933,20012,Turkish cuisine,5.8686
8933,14568,flavorful dishes,2.9225876
8933,14388,diverse menu,2.5905776
8933,25762,Turkish restaurant,2.5898726
8933,15148,Middle Eastern cuisine,1.9249662
8933,14435,exceptional service,0.96204007
8933,14791,cozy dining atmosphere,0.56463856
8933,14113,restaurant,-0.10328309
11552,14353,Nashville,6.565157
11552,14842,variety of options,4.4612756
11552,23723,gourmet desserts,4.1905093
11552,40482,unique and flavorful creations,3.1334856
11552,14187,bakery,2.8119533
11552,40483,affordable desserts,2.652126
11552,16344,special events,1.3197198
11552,14522,dessert,1.2245722
11552,30664,casual visits,0.39763603
