item_id,entity_id,entity_name,score
3080,23062,Fans of Philly cheesesteaks,5.216557
3080,16078,hoagies,5.156322
3080,22042,Philly cheesesteaks,4.8545823
3080,19766,crowds,4.811247
3080,16697,bustling,2.47166
3080,14229,friendly service,2.081046
3080,14719,sandwiches,1.4926246
3080,14609,delicious sandwiches,0.8906096
8519,14093,Philadelphia,4.0098333
8519,14154,friendly,2.5802982
8519,18434,nail services,2.4974148
8519,14120,affordable,2.3989503
8519,39481,Nail salon,1.9397781
8519,15739,massages,1.4309554
8519,18239,clean,1.247651
11096,14313,shawarma,4.933949
11096,14093,Philadelphia,4.0098333
11096,21149,Middle Eastern restaurant,3.2143166
11096,14154,friendly,2.5802982
11096,16312,falafel,2.1988802
11096,14277,fresh ingredients,1.3739097
11096,14113,restaurant,1.2546558
