item_id,entity_id,entity_name,score
7354,14118,Tucson,5.2278113
7354,32850,Craft Beer & Wine Bar,4.382747
7354,32849,unique architectural spaces,3.7698119
7354,22829,diverse drink selection,2.9629457
7354,25338,tasty food options,2.6653872
7354,14502,welcoming environment,2.5243812
7354,14085,craft beers,2.3333905
7354,14222,live music,2.225182
7354,14086,beers,1.9190378
7354,14267,bar,1.2559652
7354,14385,wine,-0.66644776
8806,31448,Tuscon,6.04627
8806,35550,Fans of delicious sushi,5.006137
8806,24345,Fans of affordable sushi,3.6541686
8806,14643,Japanese cuisine,2.234379
8806,14862,good value for money,1.7689189
8806,14855,casual,1.3433723
8806,14229,friendly service,0.894521
8806,14490,sushi,0.57220733
8806,14188,casual setting,0.2983279
