item_id,entity_id,entity_name,score
65,14223,varied menu,4.0403833
65,14491,AYCE sushi,4.032798
65,14490,sushi,1.9214249
65,14489,Chinese cuisine,-0.21072988
65,14442,asian fusion,-0.5710163
65,14479,quality food,-1.302405
65,14208,good service,-1.3264043
639,14178,Reno,10.315136
639,16912,potential delays in service,3.5330396
639,16914,People open to trying new flavors and dishes,3.3952858
639,16504,unique dining experiences,2.3343844
639,16913,Fans of authentic Ethiopian cuisine,2.1500747
639,16911,fresh and flavorful food,1.2339697
639,16910,Ethiopian cuisine,0.8513495
639,14300,food lovers,0.20554279
639,14090,vegetarians,0.20159042
639,14203,foodies,-1.4321699
881,14178,Reno,10.315136
881,17770,fusion menu,3.1619904
881,17771,Asian influence,2.9713817
881,14361,vegan food,2.079711
881,14360,gluten-free food,0.67315376
881,14306,vegan options,0.5620454
881,17769,unique cafe setting,0.42246342
881,15497,healthy food,0.19603735
881,14264,gluten-free options,0.112364
881,14208,good service,-1.3264043
1300,14178,Reno,10.315136
1300,19177,"cool, revamped location",3.112783
1300,19176,knowledgeable and friendly bartending staff,2.6466048
1300,14614,craft cocktails,1.3019425
1300,15036,great ambiance,1.2167704
1300,14267,bar,0.5958235
1300,14787,pub,0.22409283
1300,16986,whiskey,-0.9944371
1657,15758,Sparks,7.663489
1657,20220,sporting goods,4.00859
1657,20221,huge store,3.6843686
1657,20222,diverse range of products,3.6005015
1657,14259,friendly staff,2.451095
1657,17025,pricing,0.26632595
1657,16720,fashion,-0.23921971
1657,16807,accessories,-0.27817336
1751,14178,Reno,10.315136
1751,20492,occasional muddy conditions,2.9113376
1751,17065,recreational activities,2.6914108
1751,20490,"spacious, off-leash areas",2.6514225
1751,14091,dog owners,0.89480305
1751,20491,natural surroundings,0.28066993
1779,14178,Reno,10.315136
1779,20556,Fresh and authentic food enthusiasts,4.434991
1779,20557,Those who enjoy delicious desserts like Baklava,4.240715
1779,16063,authentic,4.0261
1779,20554,Fans of Mediterranean and Greek cuisine,3.8972058
1779,20555,Lovers of flavorful wraps,3.8947885
1779,14826,flavorful,2.6103883
1779,14314,Mediterranean cuisine,2.567164
1779,18651,baklava,1.9925166
1779,14759,Greek cuisine,1.7420087
1779,17056,delicious desserts,-0.3534096
1779,16172,wraps,-0.7621454
1779,14316,fresh,-1.5185351
2105,14178,Reno,10.315136
2105,21406,pizookies,4.7434263
2105,21407,pizookie,4.407152
2105,21408,Restaurant & Brewhouse,4.1343317
2105,21405,delicious pizzas,1.5473614
2105,15453,happy hour specials,1.2919995
2105,14408,families,1.0192585
2105,15844,large groups,0.5550586
2105,14086,beers,-0.4158673
2105,14113,restaurant,-0.59073025
2105,14085,craft beers,-0.74087936
2105,14304,pizza,-0.7544484
2105,14265,burger,-1.2515829
2105,14276,burgers,-1.6043658
2270,14178,Reno,10.315136
2270,21848,seafood night,3.2250502
2270,21847,special themed nights,2.844682
2270,21850,Buffet & Grille,2.6869693
2270,14259,friendly staff,2.451095
2270,14499,buffet,0.9332048
2270,21849,themed nights,0.70563114
2270,16336,buffet options,-0.33876434
2270,14113,restaurant,-0.59073025
2355,14178,Reno,10.315136
2355,22035,pop-up restaurants,3.7358441
2355,22038,those who enjoy unique dining experiences,3.7031825
2355,22033,vibrant outdoor seating,3.696501
2355,22036,innovative events,3.4787376
2355,22037,cocktail aficionados,3.4614894
2355,22034,firepit,3.1011045
2355,17041,menu,2.427033
2355,22032,BBQ options,0.9611589
2355,14337,excellent customer service,0.62283695
2355,14096,lively atmosphere,0.36698708
2355,14397,food enthusiasts,0.14115138
2355,14388,diverse menu,-0.20576896
2355,14133,outdoor seating,-0.37633345
2363,15758,Sparks,7.663489
2363,22047,cozy dining,3.606907
2363,22049,Fans of authentic Korean cuisine,2.9479458
2363,22050,Asian cuisine fans,2.8655777
2363,15934,korean food,2.153863
2363,14801,seafood lovers,0.7134737
2363,22048,Korean food enthusiasts,0.6636172
2363,15013,Korean cuisine,0.38194987
2363,14206,seafood,-0.47042885
2363,14442,asian fusion,-0.5710163
2363,14119,casual dining,-0.85609734
2506,14178,Reno,10.315136
2506,14559,yogurt,5.9101706
2506,22404,fresh frozen yogurt,3.6995406
2506,22406,unique serving style,3.4188898
2506,22405,changing flavors,3.2675624
2506,14558,frozen yogurt,3.0369515
2506,14566,fans of frozen yogurt,2.8279085
2506,22403,rich frozen yogurt,2.8007355
2506,14259,friendly staff,2.451095
2595,14178,Reno,10.315136
2595,22608,tasty margaritas,0.525051
2595,14115,Mexican,0.40769267
2595,14518,friendly atmosphere,0.3438923
2595,14568,flavorful dishes,-0.37226686
2595,14228,generous portions,-1.1911817
2750,15758,Sparks,7.663489
2750,22990,gaming,5.3123026
2750,22988,non-smoker sections,3.5209384
2750,22987,smoker-friendly sections,3.3294146
2750,22986,revamped pub,3.0887356
2750,22989,good variety of food options,2.9410958
2750,19768,sports on TV,2.563785
2750,16010,daily specials,0.4574895
2750,14787,pub,0.22409283
2750,15519,fair pricing,0.10812581
2750,14214,cozy,-0.24532688
2750,14215,attentive service,-0.26351485
2750,15550,happy hour deals,-1.7184749
2750,14254,large portions,-2.0746856
3615,14178,Reno,10.315136
3615,24599,great burgers,3.1947093
3615,14259,friendly staff,2.451095
3615,14788,Fans of dive bars,1.5837687
3615,14267,bar,0.5958235
3615,14966,dive bar,0.28937912
3615,14502,welcoming environment,-0.09627479
3615,14276,burgers,-1.6043658
3717,14178,Reno,10.315136
3717,25251,friendly airport,3.5290823
3717,25252,quick check-ins,3.5103512
3717,25250,modern airport,3.4955046
3717,23473,easy navigation,3.4087634
3717,21221,good food options,2.2619836
3717,23469,airport,1.0310925
3782,14178,Reno,10.315136
3782,25393,food from nearby restaurants,3.8422515
3782,25392,tasting flights,3.7426288
3782,25391,wine by the glass,3.1100652
3782,14385,wine,1.8063761
3782,14222,live music,-0.1860202
3782,14214,cozy,-0.24532688
3782,14563,fun atmosphere,-2.106104
4111,14178,Reno,10.315136
4111,26104,warm customer service,3.8134413
4111,25905,variety of crepes,3.729329
4111,26105,Crepe restaurant,3.6746988
4111,14296,crepes,3.0538337
4111,14127,coffee,1.3879389
4111,16223,crepe,1.1859256
4111,25602,sweet crepes,0.9646139
4111,16222,savory crepes,0.9396373
4111,14397,food enthusiasts,0.14115138
4111,14126,cafe,-0.5396682
4153,23605,Hawaiian food,4.1179934
4153,14229,friendly service,2.124484
4153,14536,generous portion sizes,1.35176
4153,14933,delicious dishes,-0.03779857
4153,14442,asian fusion,-0.5710163
