item_id,entity_id,entity_name,score
8632,14178,Reno,5.4738245
8632,35228,Automobile exhibits,1.2764876
8632,35227,Museum,-1.1029587
8929,35781,freshly baked treats,1.822252
8929,14093,Philadelphia,1.481757
8929,32269,Cookie enthusiasts,0.3713315
8929,14214,cozy,0.14995193
8929,19502,Cookie shop,-0.35106668
8929,21766,cookie,-1.8088058
10377,14178,Reno,5.4738245
10377,27168,modern touch,3.0665512
10377,19962,Italian food,2.0259717
10377,16614,great wine selection,0.99638736
10377,14214,cozy,0.14995193
10377,14401,italian restaurant,-0.007297922
10377,15475,attentive staff,-0.85109824
10377,14402,Italian,-2.427096
11540,14418,Santa Barbara,4.492862
11540,40465,fun salsa bar,1.2654204
11540,14228,generous portions,-0.060268436
11540,14119,casual dining,-0.4523085
11540,14115,Mexican,-1.3185601
11849,14418,Santa Barbara,4.492862
11849,22968,creative food,4.339192
11849,41017,busy nightlife,3.8944705
11849,15338,diverse wine selection,2.9574308
11849,16626,trendy environment,1.7657492
11849,14397,food enthusiasts,0.30009985
11849,20001,wine lovers,0.24983032
11849,17162,Nightlife lovers,-0.017687587
11849,14385,wine,-0.07613445
11849,17541,beer lovers,-0.3846646
11849,15202,diverse beer selection,-0.7284837
11849,14086,beers,-0.92379326
11849,15442,high-quality food,-0.98533565
