item_id,entity_id,entity_name,score
415,14392,Saint Louis,2.9629166
415,16108,Individuals who enjoy unique ice cream martinis,2.081132
415,16107,ice cream martinis,1.9978632
415,15478,homemade sauces,1.8309561
415,14216,cocktails,0.6044906
415,14366,ice cream,0.24842958
415,14797,desserts,0.1568338
415,14162,efficient service,-0.07433555
756,14538,Soul food enthusiasts,1.4554001
756,17291,variety of meat options,0.46846223
756,16081,fans of southern comfort food,0.09278168
756,14463,meat,0.08596285
756,14614,craft cocktails,0.043894537
756,14533,soul food,-0.46982375
756,16090,welcoming ambiance,-0.4936023
756,15518,southern comfort food,-1.1966418
1324,14921,St. Louis,3.502213
1324,17016,creative cuisine,1.37387
1324,15073,Indonesian cuisine,0.8500899
1324,19252,fusion of flavors,0.7210934
1324,14490,sushi,0.1069449
1324,14643,Japanese cuisine,0.07721575
1324,18990,Pan Asian cuisine,0.06759382
1324,14167,Thai cuisine,0.053390678
1324,19254,intimate dining experience,0.024690574
1324,19253,high-quality cuisine,-0.14480326
1324,14397,food enthusiasts,-0.7958509
1453,14392,Saint Louis,2.9629166
1453,19614,Smoke House,2.367704
1453,19613,interesting side dishes,2.0751312
1453,14464,bbq,1.0197732
1453,19612,diverse menu choices,0.57306975
1453,14250,barbecue,-0.43516567
1453,16362,locally sourced ingredients,-0.6391078
2025,14442,asian fusion,2.2579107
2025,17622,Korean BBQ,1.0406342
2025,14449,fans of asian fusion cuisine,0.9775999
2025,14228,generous portions,0.3605621
2025,21181,Fans of Korean BBQ,-0.23348339
2025,14102,delicious food,-0.6246758
2591,22601,chicken kalbi bibimbap,3.0133162
2591,22602,short ribs,2.3553014
2591,21299,AYCE options,2.311595
2591,14442,asian fusion,2.2579107
2591,17480,bulgogi,2.1758447
2591,17622,Korean BBQ,1.0406342
2591,15013,Korean cuisine,1.0182887
2591,14229,friendly service,-0.12460616
2591,14157,traditional dishes,-0.27556524
2785,14921,St. Louis,3.502213
2785,23076,fully developed flavors,2.2564163
2785,15013,Korean cuisine,1.0182887
2785,15935,Fans of Korean food,1.0117306
2785,14157,traditional dishes,-0.27556524
2785,14119,casual dining,-0.7445013
3033,14921,St. Louis,3.502213
3033,23668,"fun, clean atmosphere",1.520244
3033,18230,good beer selections,1.4393663
3033,23669,drive-in,1.1320915
3033,15312,fresh toppings,1.0063832
3033,14228,generous portions,0.3605621
3033,14113,restaurant,0.019807681
3033,16365,burger enthusiasts,0.0026871243
3033,15396,unique twists,-0.14057456
3033,14268,Burger restaurant,-0.6122163
3033,14102,delicious food,-0.6246758
3033,14276,burgers,-0.8865384
5245,14392,Saint Louis,2.9629166
5245,28630,Users who enjoy laid-back dive bars,0.9161504
5245,15310,variety of drink options,-0.030558903
5245,14229,friendly service,-0.12460616
5245,15921,bar food,-0.2144729
5245,14966,dive bar,-0.4139455
5245,14253,casual atmosphere,-0.59159195
5965,30132,crafted dishes,1.9305357
5965,30133,thoughtful sides,1.908943
5965,30134,casual yet refined dining atmosphere,1.3801469
5965,17591,BBQ dishes,0.8275448
5965,14086,beers,0.80244464
5965,14216,cocktails,0.6044906
5965,14280,unique flavors,0.2622747
5965,16955,quality meats,-0.06923492
5965,14300,food lovers,-0.33977127
7238,14921,St. Louis,3.502213
7238,32623,locally made flavors,1.6433928
7238,32624,boozy options,1.586242
7238,14280,unique flavors,0.2622747
7238,14366,ice cream,0.24842958
7238,14306,vegan options,0.19243096
7238,14522,dessert,0.06464839
7238,14435,exceptional service,-0.2402961
7403,25788,cozy bakery setting,2.0279694
7403,14294,French,0.784193
7403,14797,desserts,0.1568338
7403,14522,dessert,0.06464839
7403,14208,good service,-0.10926391
8649,35262,cool and modern atmosphere,1.5661546
8649,35263,"Individuals who enjoy trendy, creative cocktails",1.465526
8649,35264,outdoor seating with fire pits,1.2408384
8649,32682,trivia night,1.0102227
8649,14213,creative cocktails,0.4303669
8649,14259,friendly staff,-0.1936981
8649,14124,college students,-1.6320827
9072,17456,Maplewood,3.258321
9072,14181,pastries,1.7659695
9072,14127,coffee,0.5668593
9072,22645,coffeehouse,0.23888804
9072,14783,drinks,0.17688933
9072,14126,cafe,0.12660491
9072,25938,laid back,-0.45619804
9072,18690,unique drinks,-0.77460146
9072,14128,good coffee,-0.8591871
9072,14133,outdoor seating,-1.068673
9086,14392,Saint Louis,2.9629166
9086,14234,fusion cuisine,1.6408411
9086,14855,casual,0.59010714
9086,15934,korean food,0.23456205
9086,36073,Asian-Mexican fusion cuisine,0.17782491
9086,36075,People seeking a unique dining experience,-0.04369814
9086,14214,cozy,-0.14491645
9086,36074,Fans of Asian-Mexican fusion cuisine,-0.16262586
9086,22048,Korean food enthusiasts,-0.16827288
9766,22329,Creve Coeur,3.9484665
9766,26310,sushi burrito,3.489784
9766,37351,high-quality poke,3.4435718
9766,37353,good price point,3.4414396
9766,37352,high-quality sushi burrito,3.2046466
9766,24103,smaller portions,2.4573147
9766,16147,poke,1.2899529
9766,18324,trendy dining experience,0.6878535
9766,14163,fresh food,0.44627023
9766,14113,restaurant,0.019807681
9766,14119,casual dining,-0.7445013
9951,14392,Saint Louis,2.9629166
9951,37659,delicious spring rolls,1.1470202
9951,14918,pho,1.029546
9951,20630,delicious pho,1.0033339
9951,14916,Vietnamese cuisine,-0.0042269737
9951,16993,spring rolls,-0.038667347
9951,14208,good service,-0.10926391
9951,27224,authentic Vietnamese cuisine,-0.3952531
9951,14696,reasonable,-0.7835702
9973,14392,Saint Louis,2.9629166
9973,32727,cozy place,0.99340403
9973,16326,romantic,0.936015
9973,15132,unique desserts,0.9222773
9973,14245,good food,-0.48704842
9973,14616,special occasions,-0.50851053
10073,17301,Kirkwood,2.2064054
10073,14413,tasty treats,1.4822639
10073,14622,custard,1.004833
10073,37856,fresh custard,0.26624304
10073,15366,dessert lovers,0.1800249
10073,37855,high-quality custard,0.07850611
10073,14522,dessert,0.06464839
10073,15302,unique flavor combinations,-0.31674522
10073,26374,seasonal availability,-0.43794248
10073,14621,frozen custard,-0.9524512
10140,14304,pizza,1.1354941
10140,14096,lively atmosphere,0.7021303
10140,15371,pizza lovers,0.052020796
10140,14229,friendly service,-0.12460616
10140,14305,variety of toppings,-0.18198988
10140,21778,customizable pizzas,-0.34030294
10176,22329,Creve Coeur,3.9484665
10176,16975,Fans of sports,1.027132
10176,15448,bar food options,0.8628018
10176,14267,bar,0.6058101
10176,16779,sports bar,0.3351915
10176,14458,lively,0.21836197
10176,15550,happy hour deals,-0.44005558
10204,14392,Saint Louis,2.9629166
10204,16737,handmade noodles,2.5259979
10204,38103,clean and hip atmosphere,1.3913502
10204,14489,Chinese cuisine,0.8102166
10204,14779,bubble tea,0.7821001
10204,14215,attentive service,0.2345037
12375,14921,St. Louis,3.502213
12375,14442,asian fusion,2.2579107
12375,41949,salted cod rangoon,1.9558196
12375,41951,Fans of modern Asian fusion cuisine,1.8877778
12375,41950,Asian pork ribs,1.6871375
12375,14216,cocktails,0.6044906
12375,14215,attentive service,0.2345037
