item_id,entity_id,entity_name,score
8444,34874,slightly upscale setting,4.9485345
8444,34875,beachside views,4.94262
8444,14418,Santa Barbara,3.8658295
8444,14208,good service,1.0186203
8444,14188,casual setting,1.0158576
8444,14126,cafe,0.6537243
8444,14982,hearty breakfast options,0.48827955
11540,14418,Santa Barbara,3.8658295
11540,40465,fun salsa bar,3.0245245
11540,14115,Mexican,1.3720409
11540,14119,casual dining,1.0167695
11540,14228,generous portions,0.50257176
11930,21942,classic ambiance,2.8988101
11930,14525,lively environment,2.6627824
11930,14253,casual atmosphere,2.4346716
11930,15921,bar food,2.2193992
11930,14668,tasty drinks,2.1895082
11930,41165,people meeting friends for drinks,1.9985418
11930,15635,strong drinks,1.0019815
11930,14126,cafe,0.6537243
11930,20599,hearty food,0.0108410865
