item_id,entity_id,entity_name,score
4447,14392,Saint Louis,2.5742373
4447,26912,well-marinated meats,1.7826694
4447,16893,all-you-can-eat options,0.6331078
4447,26914,table grilling,0.44382912
4447,17290,date nights,0.38251814
4447,21181,Fans of Korean BBQ,0.19917157
4447,14830,group dining,-0.10917147
4447,17622,Korean BBQ,-0.2531681
9247,36370,Rock Hill,1.3777612
9247,14215,attentive service,-0.37986788
9247,16281,high-quality ingredients,-0.7112176
11413,17456,Maplewood,1.5626326
11413,15367,pie,0.1758044
11413,14324,charming,-0.16882241
11413,14229,friendly service,-0.397379
11413,14187,bakery,-0.4737565
11413,40257,flaky crust,-0.9854996
