item_id,entity_id,entity_name,score
291,15581,specials,3.3744009
291,14093,Philadelphia,2.0616934
291,14644,fresh sushi,0.64213306
291,15583,fun presentations,0.034363315
291,15579,sushi options,-0.08337232
291,14490,sushi,-0.12888937
291,15582,creative presentations,-0.60617894
291,15580,rolls,-0.75727725
291,15112,sushi enthusiasts,-2.4831765
303,14936,donut,6.0207496
303,15644,sliders,2.308679
303,15647,those seeking savory options,0.5063958
303,15646,donut lovers,0.18432394
303,14935,fried chicken,0.13161637
303,14112,New Orleans,0.11351281
303,15645,unique culinary experiences,-0.003074551
303,14397,food enthusiasts,-1.7900828
771,14093,Philadelphia,2.0616934
771,17336,variety of protein options,1.9364644
771,14206,seafood,-1.0785686
771,17186,poke bowls,-1.930052
771,14229,friendly service,-2.0214765
771,14113,restaurant,-2.1714807
771,14516,Hawaiian cuisine,-2.674578
771,14536,generous portion sizes,-2.6790965
880,15760,creative drinks,3.5998955
880,15889,Cocktail lovers,2.7803466
880,14093,Philadelphia,2.0616934
880,17780,Fans of intimate cocktail lounges,1.9016782
880,16140,attention to detail,0.8082725
880,17781,Fans of romantic venues,0.78076005
880,15067,unique cocktails,-0.23260385
880,17778,cocktail lounge,-0.45898458
880,15444,intimate,-0.7792735
880,16326,romantic,-1.6286445
880,17779,superb service,-2.4188232
1491,14294,French,2.1982367
1491,14093,Philadelphia,2.0616934
1491,19730,People who appreciate impeccable service,2.0589924
1491,14303,French cuisine,1.4000729
1491,18250,impeccable service,0.2870223
1491,16356,wine enthusiasts,0.19578585
1491,19729,Fans of French cuisine,-0.35084024
1491,14110,cozy ambiance,-1.060153
1491,14385,wine,-4.01868
1990,14093,Philadelphia,2.0616934
1990,21095,fun spot,1.7390426
1990,21093,whiskey lovers,1.429088
1990,21094,weekend goers,1.0466738
1990,21091,cool crowds,-0.4619694
1990,21092,retro music vibes,-0.54991764
1990,14783,drinks,-1.0009651
1990,14267,bar,-1.0894326
1990,14696,reasonable,-1.3832192
1990,14768,nightlife,-2.1209285
1990,18423,dancing,-4.34499
2880,23304,Middle Eastern dishes,4.8743887
2880,23305,higher for quality,2.581691
2880,14093,Philadelphia,2.0616934
2880,14215,attentive service,-0.31754133
2880,23188,special dining experience,-1.4472957
2880,14397,food enthusiasts,-1.7900828
2880,14117,vibrant,-3.9018257
3054,17650,people seeking peaceful escape,3.619014
3054,23708,vast property for leisurely strolls,2.9338272
3054,23706,breathtaking conservatory,2.8635128
3054,23707,musical performances,2.505476
3054,20468,Christmas lights,2.2978652
3054,17651,garden,2.2350314
3054,23705,Longwood Gardens,2.124985
3054,15221,nature lovers,0.3922625
3054,23709,seasonal events,0.28089923
3054,16097,music enthusiasts,-1.198376
3099,23825,trendy ambience,6.3499722
3099,23826,laid-back feel,3.5082963
3099,23828,quick dinners,2.1737347
3099,23827,special discounted deals,1.9934766
3099,14519,great service,1.0617131
3099,16196,group outings,0.85494107
3099,14522,dessert,-0.46765357
3099,17290,date nights,-0.5613271
3099,14469,excellent service,-2.7374203
3099,14271,great food,-3.496534
3099,14385,wine,-4.01868
3517,14765,BYOB option,6.042411
3517,14294,French,2.1982367
3517,24812,Interesting flavor combinations,2.1582992
3517,14093,Philadelphia,2.0616934
3517,14214,cozy,-2.0530946
3517,15439,French restaurant,-2.3924267
4118,14093,Philadelphia,2.0616934
4118,26123,Arts enthusiasts,1.2490424
4118,24821,sound system,0.52243555
4118,24039,unique beer selection,0.4810419
4118,15928,central location,0.2289847
4118,26122,cool basement vibe,0.059073165
4118,21758,arts,-0.52638775
4118,14222,live music,-1.1418256
4118,15318,fans of live music,-1.7044656
4118,14086,beers,-1.8377777
4293,16288,refreshing drinks,2.9956117
4293,14093,Philadelphia,2.0616934
4293,15148,Middle Eastern cuisine,0.54961425
4293,15154,Fans of Middle Eastern cuisine,-0.87864166
4293,14119,casual dining,-0.9934482
4293,14718,salads,-2.079667
4293,14469,excellent service,-2.7374203
4293,14391,meats,-3.513778
4417,14093,Philadelphia,2.0616934
4417,26841,diverse flavor options,1.0771083
4417,14605,gelato,0.744412
4417,23679,a bit more,0.27378038
4417,15134,high,-0.14789084
4417,14522,dessert,-0.46765357
4417,15954,Gelato shop,-1.6059722
4417,14259,friendly staff,-2.2538772
4624,27329,selection of drinks,2.819764
4624,14257,flavorful food,1.4847357
4624,27331,Groups looking for a great atmosphere and outstanding food for events,1.2595458
4624,27330,minor delays,0.377723
4624,15127,outstanding food,-0.6864768
4624,15741,great atmosphere,-0.96753633
4624,14783,drinks,-1.0009651
4624,14208,good service,-1.78328
5773,14093,Philadelphia,2.0616934
5773,29771,cozy and modern,1.4858723
5773,29770,high-end,1.4179054
5773,14115,Mexican,1.1832002
5773,29772,variety of tequilas,0.6581695
5773,14113,restaurant,-2.1714807
5773,14469,excellent service,-2.7374203
5941,14093,Philadelphia,2.0616934
5941,14533,soul food,0.6235373
5941,14568,flavorful dishes,0.500846
5941,14215,attentive service,-0.31754133
5941,18269,pleasant ambiance,-0.3400815
5941,14823,variety of menu options,-1.5266032
6388,30962,hot hearty soups,5.763694
6388,16185,specialty food,4.5230956
6388,19732,fusion restaurant,3.4527633
6388,14189,chicken wings,1.4134921
6388,23536,Korean restaurant,0.9960293
6388,14348,authentic flavors,-1.3647746
6388,16417,top-notch service,-1.8741225
6615,14093,Philadelphia,2.0616934
6615,31416,casual and relaxed dining experience,1.4220867
6615,17799,creative twists,0.110134825
6615,15851,Vietnamese restaurant,-0.52887166
6615,16002,Vietnamese dishes,-1.8164027
6615,14229,friendly service,-2.0214765
6615,14113,restaurant,-2.1714807
6615,14085,craft beers,-3.0591152
6759,14093,Philadelphia,2.0616934
6759,22981,Saloon,0.6654495
6759,14404,beverage,-0.35329556
6759,14614,craft cocktails,-1.4245094
6759,14096,lively atmosphere,-1.9883976
6759,14229,friendly service,-2.0214765
6759,14102,delicious food,-2.2612407
6759,14085,craft beers,-3.0591152
7013,32200,A memorable night out,2.1469753
7013,14093,Philadelphia,2.0616934
7013,14613,upscale dining,1.7963505
7013,21238,Users who enjoy vibrant nightlife,1.4883587
7013,32202,Users who like great cocktails,1.3179084
