item_id,entity_id,entity_name,score
3846,14238,Tampa,8.230944
3846,16262,queso,2.9326856
3846,14766,limited parking,2.2470434
3846,14974,tacos,2.039463
3846,14120,affordable,1.6050342
3846,14115,Mexican,1.563889
3846,30348,small spaces,0.48867205
4308,18779,acai bowls,7.0510383
4308,16819,good vibes,4.514988
4308,14126,cafe,4.3822556
4308,14126,cafe,4.3822556
4308,15160,Fans of cafes,4.1236897
4308,26574,Ladies' nights,2.4256113
4308,15838,trendy,2.0910285
4308,14117,vibrant,2.0080593
4308,26570,toasts,1.9966488
4308,28231,social environment,1.9414902
4308,14432,beverages,1.3467146
4308,16932,fun,0.7230655
4308,14232,groups,0.5265191
4308,18690,unique drinks,-2.051754
4438,14238,Tampa,8.230944
4438,14775,noodles,2.4131668
4438,16063,authentic,1.5979314
4438,15387,lively nightlife,1.5134052
4438,14902,fans of cocktails,1.4060042
4438,14714,ramen,0.49926502
4438,14714,ramen,0.49926502
4438,14826,flavorful,-0.060635276
4438,14216,cocktails,-1.152937
7248,14238,Tampa,8.230944
7248,14113,restaurant,3.3482609
7248,15838,trendy,2.0910285
7248,32637,casual elegance,1.4889804
7248,28465,casino setting,-0.43299672
7248,14216,cocktails,-1.152937
8652,14238,Tampa,8.230944
8652,14113,restaurant,3.3482609
8652,18120,reasonable prices,2.784246
8652,14207,cozy setting,2.6736195
8652,14103,brunch,1.2631878
8652,14226,breakfast,0.9004996
8652,15004,diner,0.61011326
12018,14238,Tampa,8.230944
12018,21218,brewery events,2.8162594
12018,14584,craft beer enthusiasts,2.7818542
12018,14342,brewery tours,1.0787138
12018,23481,variety of beer options,-0.7035476
