item_id,entity_id,entity_name,score
4907,15330,Fishers,5.7770863
4907,27933,BLT,3.2036
4907,27934,a variety of wine,2.9094737
4907,27936,upscale and cozy,2.367789
4907,27935,mimosa options,1.806579
4907,14523,dinner,1.459392
4907,14718,salads,1.2865229
4907,16477,french toast,1.1408819
4907,14103,brunch,0.8358048
4907,14102,delicious food,0.057738096
4907,14424,quick service,-0.036972284
7885,15330,Fishers,5.7770863
7885,28954,escape rooms,3.7419703
7885,33868,riddles,2.6843052
7885,33865,team-building opportunities,2.247126
7885,33866,challenging games,1.9570546
7885,33867,engaging experiences,1.8587282
7885,33864,bar service,0.76402384
7885,16140,attention to detail,0.11521216
7885,21485,puzzles,-0.41964218
7885,21487,escape room,-1.4361994
12437,15330,Fishers,5.7770863
12437,15397,welcoming,1.2297868
12437,14855,casual,1.1856658
12437,14228,generous portions,0.4008205
12437,14229,friendly service,0.0018226972
12437,14920,tasty food,-0.07168925
12437,14086,beers,-0.28330243
12437,15202,diverse beer selection,-0.4821812
