item_id,entity_id,entity_name,score
3234,16636,bagel shop,5.1288877
3234,14093,Philadelphia,4.7847714
3234,14129,bagels,4.176965
3234,39645,freshly made bagels,2.8615057
3234,24125,unique flavor options,1.8577209
3234,14110,cozy ambiance,1.3587333
6120,14093,Philadelphia,4.7847714
6120,14183,pastry,3.336008
6120,15022,baked goods,2.8638463
6120,14187,bakery,1.2830005
6120,19617,Fans of high-quality pastries,0.9968273
6120,30415,artisanal craftsmanship,0.34711683
6120,18981,French pastries,-0.60861117
6120,16217,croissants,-1.852081
7233,14093,Philadelphia,4.7847714
7233,32609,no pretentiousness,2.9930408
7233,17960,affordable portions,2.5098217
7233,14797,desserts,2.4404259
7233,16970,macarons,1.4955173
7233,14228,generous portions,0.8087848
7233,14413,tasty treats,0.5100106
7233,14855,casual,0.19205877
